,t-1,t
8060,103.78,103.89
8061,103.89,104.5
8062,104.5,105.48
8063,105.48,105.45
8064,105.45,106.1
8065,106.1,103.32
8066,103.32,100.98
8067,100.98,103.24
8068,103.24,105.7
8069,105.7,109.44
8070,109.44,113.15
8071,113.15,112.53
8072,112.53,111.21
8073,111.21,111.2
8074,111.2,111.18
8075,111.18,112.23
8076,112.23,110.36
8077,110.36,110.52
8078,110.52,110.72
8079,110.72,111.58
8080,111.58,109.85
8081,109.85,110.68
8082,110.68,110.18
8083,110.18,110.63
8084,110.63,110.68
8085,110.68,111.52
8086,111.52,111.69
8087,111.69,113.63
8088,113.63,113.88
8089,113.88,114.9
8090,114.9,114.54
8091,114.54,115.18
8092,115.18,115.11
8093,115.11,115.03
8094,115.03,114.68
8095,114.68,114.62
8096,114.62,114.17
8097,114.17,115.2
8098,115.2,115.78
8099,115.78,113.17
8100,113.17,112.1
8101,112.1,111.35
8102,111.35,111.17
8103,111.17,109.17
8104,109.17,109.27
8105,109.27,108.09
8106,108.09,107.11
8107,107.11,108.66
8108,108.66,109.31
8109,109.31,109.13
8110,109.13,106.08
8111,106.08,106.72
8112,106.72,104.04
8113,104.04,105.41
8114,105.41,108.25
8115,108.25,108.21
8116,108.21,108.31
8117,108.31,109.96
8118,109.96,110.03
8119,110.03,109.47
8120,109.47,110.02
8121,110.02,109.81
8122,109.81,109.7
8123,109.7,108.77
8124,108.77,107.76
8125,107.76,108.16
8126,108.16,107.38
8127,107.38,108.21
8128,108.21,109.28
8129,109.28,110.35
8130,110.35,112.15
8131,112.15,111.51
8132,111.51,113.36
8133,113.36,113.36
8134,113.36,113.99
8135,113.99,114.14
8136,114.14,114.8
8137,114.8,115.11
8138,115.11,115.21
8139,115.21,114.45
8140,114.45,114.68
8141,114.68,115.41
8142,115.41,114.92
8143,114.92,114.89
8144,114.89,113.99
8145,113.99,114.31
8146,114.31,114.19
8147,114.19,114.77
8148,114.77,116.04
8149,116.04,117.11
8150,117.11,117.23
8151,117.23,117.86
8152,117.86,117.37
8153,117.37,117.16
8154,117.16,118.1
8155,118.1,118.09
8156,118.09,117.89
8157,117.89,118.1
8158,118.1,118.19
8159,118.19,118.07
8160,118.07,119.95
8161,119.95,120.01
8162,120.01,120.02
8163,120.02,119.7
8164,119.7,119.43
8165,119.43,126.7
8166,126.7,126.5
8167,126.5,127.03
8168,127.03,128.23
8169,128.23,129.44
8170,129.44,129.95
8171,129.95,130.89
8172,130.89,130.6
8173,130.6,131.75
8174,131.75,133.45
8175,133.45,133.94
8176,133.94,133.78
8177,133.78,134.15
8178,134.15,135.12
8179,135.12,135.53
8180,135.53,134.92
8181,134.92,135.08
8182,135.08,135.35
8183,135.35,135.41
8184,135.41,138.18
8185,138.18,137.36
8186,137.36,138.17
8187,138.17,137.73
8188,137.73,137.91
8189,137.91,137.4
8190,137.4,137.08
8191,137.08,137.54
8192,137.54,137.6
8193,137.6,137.39
8194,137.39,138.83
8195,138.83,139.06
8196,139.06,138.36
8197,138.36,139.83
8198,139.83,138.23
8199,138.23,139.79
8200,139.79,139.29
8201,139.29,139.01
8202,139.01,139.25
8203,139.25,142.14
8204,142.14,142.46
8205,142.46,142.27
8206,142.27,142.0
8207,142.0,142.04
8208,142.04,143.1
8209,143.1,142.36
8210,142.36,142.0
8211,142.0,141.68
8212,141.68,141.51
8213,141.51,140.0
8214,140.0,140.17
8215,140.17,139.42
8216,139.42,140.2
8217,140.2,139.57
8218,139.57,139.05
8219,139.05,140.79
8220,140.79,140.63
8221,140.63,141.98
8222,141.98,142.87
8223,142.87,142.02
8224,142.02,142.13
8225,142.13,141.99
8226,141.99,144.89
8227,144.89,145.81
8228,145.81,145.37
8229,145.37,144.84
8230,144.84,147.24
8231,147.24,151.24
8232,151.24,152.21
8233,152.21,151.49
8234,151.49,152.8
8235,152.8,154.93
8236,154.93,154.53
8237,154.53,154.31
8238,154.31,149.12
8239,149.12,151.4
8240,151.4,151.91
8241,151.91,152.84
8242,152.84,152.65
8243,152.65,152.19
8244,152.19,152.72
8245,152.72,152.46
8246,152.46,152.52
8247,152.52,151.61
8248,151.61,152.03
8249,152.03,154.29
8250,154.29,152.78
8251,152.78,153.3
8252,153.3,154.21
8253,154.21,153.83
8254,153.83,147.87
8255,147.87,144.33
8256,144.33,145.5
8257,145.5,144.07
8258,144.07,143.22
8259,143.22,141.2
8260,141.2,145.25
8261,145.25,143.92
8262,143.92,144.78
8263,144.78,144.54
8264,144.54,145.19
8265,145.19,144.73
8266,144.73,142.66
8267,142.66,144.74
8268,144.74,142.61
8269,142.61,142.95
8270,142.95,142.43
8271,142.43,143.02
8272,143.02,141.66
8273,141.66,143.11
8274,143.11,143.97
8275,143.97,144.44
8276,144.44,144.65
8277,144.65,146.66
8278,146.66,147.93
8279,147.93,148.44
8280,148.44,148.95
8281,148.95,149.89
8282,149.89,149.21
8283,149.21,149.14
8284,149.14,150.96
8285,150.96,151.6
8286,151.6,152.31
8287,152.31,149.43
8288,149.43,148.39
8289,148.39,147.62
8290,147.62,148.92
8291,148.92,155.97
8292,155.97,154.4
8293,154.4,155.22
8294,155.22,157.62
8295,157.62,158.88
8296,158.88,159.86
8297,159.86,154.76
8298,154.76,156.92
8299,156.92,159.28
8300,159.28,161.02
8301,161.02,160.37
8302,160.37,157.29
8303,157.29,156.94
8304,156.94,156.65
8305,156.65,159.21
8306,159.21,159.41
8307,159.41,158.7
8308,158.7,159.29
8309,159.29,160.89
8310,160.89,162.33
8311,162.33,162.76
8312,162.76,163.41
8313,163.41,163.46
8314,163.46,161.5
8315,161.5,161.33
8316,161.33,160.68
8317,160.68,158.06
8318,158.06,160.92
8319,160.92,160.28
8320,160.28,159.08
8321,159.08,157.71
8322,157.71,159.31
8323,159.31,158.1
8324,158.1,158.16
8325,158.16,155.51
8326,155.51,152.84
8327,152.84,151.35
8328,151.35,150.01
8329,150.01,152.59
8330,152.59,153.68
8331,153.68,152.73
8332,152.73,153.57
8333,153.57,153.26
8334,153.26,153.92
8335,153.92,152.93
8336,152.93,154.83
8337,154.83,154.74
8338,154.74,155.28
8339,155.28,155.34
8340,155.34,155.99
8341,155.99,155.44
8342,155.44,156.43
8343,156.43,159.31
8344,159.31,159.9
8345,159.9,159.19
8346,159.19,155.42
8347,155.42,155.69
8348,155.69,155.61
8349,155.61,156.54
8350,156.54,155.85
8351,155.85,156.85
8352,156.85,162.47
8353,162.47,166.12
8354,166.12,168.43
8355,168.43,166.29
8356,166.29,167.51
8357,167.51,171.88
8358,171.88,173.63
8359,173.63,174.18
8360,174.18,175.61
8361,175.61,175.25
8362,175.25,174.67
