Date,t-5,t-4,t-3,t-2,t-1,t,movement
2017-05-17,149.12,5120527106.2,4115417963.69,3531709033.2000003,3062004670.85,152.19,0
2017-05-18,151.4,4115417963.69,3531709033.2000003,3062004670.85,2945133092.34,152.72,1
2017-05-19,151.91,3531709033.2000003,3062004670.85,2945133092.34,2957256946.08,152.46,0
2017-05-22,152.84,3062004670.85,2945133092.34,2957256946.08,3362806256.04,152.52,1
2017-05-23,152.65,2945133092.34,2957256946.08,3362806256.04,3091675572.48,151.61,0
2017-05-24,152.19,2957256946.08,3362806256.04,3091675572.48,3735685257.78,152.03,1
2017-05-25,152.72,3362806256.04,3091675572.48,3735685257.78,2509692844.37,154.29,1
2017-05-26,152.46,3091675572.48,3735685257.78,2509692844.37,4306697850.03,152.78,0
2017-05-30,152.52,3735685257.78,2509692844.37,4306697850.03,3892098611.52,153.3,1
2017-05-31,151.61,2509692844.37,4306697850.03,3892098611.52,4107581673.3,154.21,1
2017-06-01,152.03,4306697850.03,3892098611.52,4107581673.3,3265978738.54,153.83,0
2017-06-02,154.29,3892098611.52,4107581673.3,3265978738.54,3277502441.4900002,147.87,0
2017-06-05,152.78,4107581673.3,3265978738.54,3277502441.4900002,9652490175.42,144.33,0
2017-06-06,153.3,3265978738.54,3277502441.4900002,9652490175.42,10499565128.550001,145.5,1
2017-06-07,154.21,3277502441.4900002,9652490175.42,10499565128.550001,4998432358.5,144.07,0
2017-06-08,153.83,9652490175.42,10499565128.550001,4998432358.5,4566017137.219999,143.22,0
2017-06-09,147.87,10499565128.550001,4998432358.5,4566017137.219999,4568865086.94,141.2,0
2017-06-12,144.33,4998432358.5,4566017137.219999,4568865086.94,7151296248.799999,145.25,1
2017-06-13,145.5,4566017137.219999,4568865086.94,7151296248.799999,4751270716.5,143.92,0
2017-06-14,144.07,4568865086.94,7151296248.799999,4751270716.5,3608608055.3599997,144.78,1
2017-06-15,143.22,7151296248.799999,4751270716.5,3608608055.3599997,3102057438.2400002,144.54,0
2017-06-16,141.2,4751270716.5,3608608055.3599997,3102057438.2400002,2779496828.46,145.19,1
2017-06-19,145.25,3608608055.3599997,3102057438.2400002,2779496828.46,5181922279.32,144.73,0
2017-06-20,143.92,3102057438.2400002,2779496828.46,5181922279.32,3744555870.9999995,142.66,0
2017-06-21,144.78,2779496828.46,5181922279.32,3744555870.9999995,3554769496.18,144.74,1
2017-06-22,144.54,5181922279.32,3744555870.9999995,3554769496.18,3216451794.02,142.61,0
2017-06-23,145.19,3744555870.9999995,3554769496.18,3216451794.02,4519533514.21,142.95,1
2017-06-26,144.73,3554769496.18,3216451794.02,4519533514.21,3313220623.0499997,142.43,0
2017-06-27,142.66,3216451794.02,4519533514.21,3313220623.0499997,2048918788.92,143.02,1
2017-06-28,144.74,4519533514.21,3313220623.0499997,2048918788.92,3105480216.1600003,141.66,0
2017-06-29,142.61,3313220623.0499997,2048918788.92,3105480216.1600003,3441263367.24,143.11,1
2017-06-30,142.95,2048918788.92,3105480216.1600003,3441263367.24,2699077640.71,143.97,1
2017-07-03,142.43,3105480216.1600003,3441263367.24,2699077640.71,3057865355.97,144.44,1
2017-07-05,143.02,3441263367.24,2699077640.71,3057865355.97,2870227182.6,144.65,1
2017-07-06,141.66,2699077640.71,3057865355.97,2870227182.6,3623602559.5,146.66,1
2017-07-07,143.11,3057865355.97,2870227182.6,3623602559.5,3706170796.7,147.93,1
2017-07-10,143.97,2870227182.6,3623602559.5,3706170796.7,2998368169.83,148.44,1
2017-07-11,144.44,3623602559.5,3706170796.7,2998368169.83,3555095546.16,148.95,1
2017-07-12,144.65,3706170796.7,2998368169.83,3555095546.16,2678848620.75,149.89,1
2017-07-13,146.66,2998368169.83,3555095546.16,2678848620.75,3157920142.39,149.21,0
2017-07-14,147.93,3555095546.16,2678848620.75,3157920142.39,2585817954.1800003,149.14,0
2017-07-17,148.44,2678848620.75,3157920142.39,2585817954.1800003,3774814681.2999997,150.96,1
2017-07-18,148.95,3157920142.39,2585817954.1800003,3774814681.2999997,3265413042.7200003,151.6,1
2017-07-19,149.89,2585817954.1800003,3774814681.2999997,3265413042.7200003,2876143830.0,152.31,1
2017-07-20,149.21,3774814681.2999997,3265413042.7200003,2876143830.0,2414562662.19,149.43,0
2017-07-21,149.14,3265413042.7200003,2876143830.0,2414562662.19,4883139737.49,148.39,0
2017-07-24,150.96,2876143830.0,2414562662.19,4883139737.49,2570982733.1099997,147.62,0
2017-07-25,151.6,2414562662.19,4883139737.49,2570982733.1099997,2932084240.36,148.92,1
2017-07-26,152.31,4883139737.49,2570982733.1099997,2932084240.36,5121949416.719999,155.97,1
2017-07-27,149.43,2570982733.1099997,2932084240.36,5121949416.719999,10958805783.99,154.4,0
2017-07-28,148.39,2932084240.36,5121949416.719999,10958805783.99,4141844539.2000003,155.22,1
2017-07-31,147.62,5121949416.719999,10958805783.99,4141844539.2000003,3209280757.02,157.62,1
2017-08-01,148.92,10958805783.99,4141844539.2000003,3209280757.02,3466708938.6600003,158.88,1
2017-08-02,155.97,4141844539.2000003,3209280757.02,3466708938.6600003,5784102026.88,159.86,1
2017-08-03,154.4,3209280757.02,3466708938.6600003,5784102026.88,4198067633.86,154.76,0
2017-08-04,155.22,3466708938.6600003,5784102026.88,4198067633.86,6159619319.32,156.92,1
2017-08-07,157.62,5784102026.88,4198067633.86,6159619319.32,4131933801.64,159.28,1
2017-08-08,158.88,4198067633.86,6159619319.32,4131933801.64,3528766530.08,161.02,1
2017-08-09,159.86,6159619319.32,4131933801.64,3528766530.08,4747808668.64,160.37,0
2017-08-10,154.76,4131933801.64,3528766530.08,4747808668.64,4445923076.7,157.29,0
2017-08-11,156.92,3528766530.08,4747808668.64,4445923076.7,4340470399.44,156.94,0
2017-08-14,159.28,4747808668.64,4445923076.7,4340470399.44,4315363172.12,156.65,0
2017-08-15,161.02,4445923076.7,4340470399.44,4315363172.12,4141130160.7000003,159.21,1
2017-08-16,160.37,4340470399.44,4315363172.12,4141130160.7000003,3446319363.75,159.41,1
2017-08-17,157.29,4315363172.12,4141130160.7000003,3446319363.75,3100261951.73,158.7,0
2017-08-18,156.94,4141130160.7000003,3446319363.75,3100261951.73,3154082515.2,159.29,1
2017-08-21,156.65,3446319363.75,3100261951.73,3154082515.2,4071327357.35,160.89,1
2017-08-22,159.21,3100261951.73,3154082515.2,4071327357.35,4149425339.6099997,162.33,1
2017-08-23,159.41,3154082515.2,4071327357.35,4149425339.6099997,4799082401.190001,162.76,1
2017-08-24,158.7,4071327357.35,4149425339.6099997,4799082401.190001,4446763518.599999,163.41,1
2017-08-25,159.29,4149425339.6099997,4799082401.190001,4446763518.599999,4386313642.62,163.46,1
2017-08-28,160.89,4799082401.190001,4446763518.599999,4386313642.62,2719199109.2200003,161.5,0
2017-08-29,162.33,4446763518.599999,4386313642.62,2719199109.2200003,4782248690.5,161.33,0
2017-08-30,162.76,4386313642.62,2719199109.2200003,4782248690.5,3499257379.8,160.68,0
2017-08-31,163.41,2719199109.2200003,4782248690.5,3499257379.8,3532718514.0,158.06,0
2017-09-01,163.46,4782248690.5,3499257379.8,3532718514.0,4509059337.02,160.92,1
2017-09-05,161.5,3499257379.8,3532718514.0,4509059337.02,5089927600.08,160.28,0
2017-09-06,161.33,3532718514.0,4509059337.02,5089927600.08,11518495433.24,159.08,0
2017-09-07,160.68,4509059337.02,5089927600.08,11518495433.24,7163262316.64,157.71,0
2017-09-08,158.06,5089927600.08,11518495433.24,7163262316.64,3741652086.48,159.31,1
2017-09-11,160.92,11518495433.24,7163262316.64,3741652086.48,7810130054.92,158.1,0
2017-09-12,160.28,7163262316.64,3741652086.48,7810130054.92,4468008606.9,158.16,1
2017-09-13,159.08,3741652086.48,7810130054.92,4468008606.9,3268908766.56,155.51,0
2017-09-14,157.71,7810130054.92,4468008606.9,3268908766.56,8146673600.65,152.84,0
2017-09-15,159.31,4468008606.9,3268908766.56,8146673600.65,5732149875.68,151.35,0
2017-09-18,158.1,3268908766.56,8146673600.65,5732149875.68,7075726466.55,150.01,0
2017-09-19,158.16,8146673600.65,5732149875.68,7075726466.55,6679693283.2,152.59,1
2017-09-20,155.51,5732149875.68,7075726466.55,6679693283.2,5608886435.1,153.68,1
2017-09-21,152.84,7075726466.55,6679693283.2,5608886435.1,3918024420.2400002,152.73,0
2017-09-22,151.35,6679693283.2,5608886435.1,3918024420.2400002,3369734070.93,153.57,1
2017-09-25,150.01,5608886435.1,3918024420.2400002,3369734070.93,4048026111.45,153.26,0
2017-09-26,152.59,3918024420.2400002,3369734070.93,4048026111.45,2873603543.6,153.92,1
2017-09-27,153.68,3369734070.93,4048026111.45,2873603543.6,2505430645.12,152.93,0
2017-09-28,152.73,4048026111.45,2873603543.6,2505430645.12,3087393201.61,154.83,1
2017-09-29,153.57,2873603543.6,2505430645.12,3087393201.61,3304351358.4900002,154.74,0
2017-10-02,153.26,2505430645.12,3087393201.61,3304351358.4900002,2699941121.82,155.28,1
2017-10-03,153.92,3087393201.61,3304351358.4900002,2699941121.82,2531404063.2,155.34,1
2017-10-04,152.93,3304351358.4900002,2699941121.82,2531404063.2,2432603584.44,155.99,1
2017-10-05,154.83,2699941121.82,2531404063.2,2432603584.44,2642823293.3900003,155.44,0
2017-10-06,154.74,2531404063.2,2432603584.44,2642823293.3900003,2555433755.44,156.43,1
2017-10-09,155.28,2432603584.44,2642823293.3900003,2555433755.44,2570561942.38,159.31,1
2017-10-10,155.34,2642823293.3900003,2555433755.44,2570561942.38,3852564098.34,159.9,1
2017-10-11,155.99,2555433755.44,2570561942.38,3852564098.34,3044585064.3,159.19,0
2017-10-12,155.44,2570561942.38,3852564098.34,3044585064.3,2597160971.5,155.42,0
2017-10-13,156.43,3852564098.34,3044585064.3,2597160971.5,6611444173.62,155.69,1
2017-10-16,159.31,3044585064.3,2597160971.5,6611444173.62,3736188679.35,155.61,0
2017-10-17,159.9,2597160971.5,6611444173.62,3736188679.35,3429499215.8700004,156.54,1
2017-10-18,159.19,6611444173.62,3736188679.35,3429499215.8700004,2771030379.6,155.85,0
2017-10-19,155.42,3736188679.35,3429499215.8700004,2771030379.6,3312378079.65,156.85,1
2017-10-20,155.69,3429499215.8700004,2771030379.6,3312378079.65,2665445062.0499997,162.47,1
2017-10-23,155.61,2771030379.6,3312378079.65,2665445062.0499997,7239829731.75,166.12,1
2017-10-24,156.54,3312378079.65,2665445062.0499997,7239829731.75,7452386565.8,168.43,1
2017-10-25,155.85,2665445062.0499997,7239829731.75,7452386565.8,6093192904.7300005,166.29,0
2017-10-26,156.85,7239829731.75,7452386565.8,6093192904.7300005,5613731728.65,167.51,1
2017-10-27,162.47,7452386565.8,6093192904.7300005,5613731728.65,6958730069.2699995,171.88,1
2017-10-30,166.12,6093192904.7300005,5613731728.65,6958730069.2699995,10246138232.68,173.63,1
2017-10-31,168.43,5613731728.65,6958730069.2699995,10246138232.68,6059902474.83,174.18,1
2017-11-01,166.29,6958730069.2699995,10246138232.68,6059902474.83,4254325075.86,175.61,1
2017-11-02,167.51,10246138232.68,6059902474.83,4254325075.86,4293869261.26,175.25,0
2017-11-03,171.88,6059902474.83,4254325075.86,4293869261.26,5175673321.5,174.67,0
